MB,t,tsq,Day of Week_1,Day of Week_2,Day of Week_3,Day of Week_4,Day of Week_5,Day of Week_6
3639.692087,6938,48135844,0,0,0,0,1,0
3605.514626,6939,48149721,0,0,0,0,1,0
3502.855932,6940,48163600,0,0,0,0,1,0
3499.84397,6941,48177481,0,0,0,0,1,0
3476.525731,6942,48191364,0,0,0,0,1,0
3587.65906,6943,48205249,0,0,0,0,1,0
3671.878324,6944,48219136,0,0,0,0,1,0
3637.254925,6945,48233025,0,0,0,0,1,0
3590.175655,6946,48246916,0,0,0,0,1,0
3471.677054,6947,48260809,0,0,0,0,1,0
3464.833021,6948,48274704,0,0,0,0,1,0
3557.748952,6949,48288601,0,0,0,0,1,0
3462.426504,6950,48302500,0,0,0,0,1,0
3434.218049,6951,48316401,0,0,0,0,1,0
3401.448041,6952,48330304,0,0,0,0,1,0
3431.491793,6953,48344209,0,0,0,0,1,0
3488.073943,6954,48358116,0,0,0,0,1,0
3528.075185,6955,48372025,0,0,0,0,1,0
3368.821469,6956,48385936,0,0,0,0,1,0
3358.348538,6957,48399849,0,0,0,0,1,0
3181.332952,6958,48413764,0,0,0,0,1,0
3034.729784,6959,48427681,0,0,0,0,1,0
3180.227997,6960,48441600,0,0,0,0,1,0
3245.651922,6961,48455521,0,0,0,0,1,0
3297.696874,6962,48469444,0,0,0,0,1,0
3371.197752,6963,48483369,0,0,0,0,1,0
3269.31576,6964,48497296,0,0,0,0,1,0
3166.367602,6965,48511225,0,0,0,0,1,0
3218.420785,6966,48525156,0,0,0,0,1,0
3301.253845,6967,48539089,0,0,0,0,1,0
3309.279938,6968,48553024,0,0,0,0,1,0
3322.449748,6969,48566961,0,0,0,0,1,0
3304.948183,6970,48580900,0,0,0,0,1,0
3141.433224,6971,48594841,0,0,0,0,1,0
3205.834623,6972,48608784,0,0,0,0,1,0
3038.514602,6973,48622729,0,0,0,0,1,0
2975.497089,6974,48636676,0,0,0,0,1,0
2940.978866,6975,48650625,0,0,0,0,1,0
2959.859011,6976,48664576,0,0,0,0,1,0
2940.956688,6977,48678529,0,0,0,0,1,0
2991.405114,6978,48692484,0,0,0,0,1,0
2833.615921,6979,48706441,0,0,0,0,1,0
2679.840033,6980,48720400,0,0,0,0,1,0
2669.069698,6981,48734361,0,0,0,0,1,0
2554.808347,6982,48748324,0,0,0,0,1,0
2614.076092,6983,48762289,0,0,0,0,1,0
2934.255862,6984,48776256,0,0,0,0,1,0
2610.97089,6985,48790225,0,0,0,0,1,0
2568.739282,6986,48804196,0,0,0,0,1,0
2558.490999,6987,48818169,0,0,0,0,1,0
2485.636911,6988,48832144,0,0,0,0,1,0
2538.069365,6989,48846121,0,0,0,0,1,0
2477.768524,6990,48860100,0,0,0,0,1,0
2414.71156,6991,48874081,0,0,0,0,1,0
2273.228074,6992,48888064,0,0,0,0,1,0
2200.007455,6993,48902049,0,0,0,0,1,0
2125.041297,6994,48916036,0,0,0,0,1,0
2195.369757,6995,48930025,0,0,0,0,1,0
2293.43111,6996,48944016,0,0,0,0,1,0
2180.6849,6997,48958009,0,0,0,0,1,0
2179.734197,6998,48972004,0,0,0,0,1,0
2070.020128,6999,48986001,0,0,0,0,1,0
2163.301892,7000,49000000,0,0,0,0,1,0
2102.685922,7001,49014001,0,0,0,0,1,0
2134.651508,7002,49028004,0,0,0,0,1,0
2121.987282,7003,49042009,0,0,0,0,1,0
2006.096204,7004,49056016,0,0,0,0,1,0
1986.282438,7005,49070025,0,0,0,0,1,0
1992.636575,7006,49084036,0,0,0,0,1,0
2048.085797,7007,49098049,0,0,0,0,1,0
1993.069478,7008,49112064,0,0,0,0,1,0
1939.413974,7009,49126081,0,0,0,0,1,0
1930.408199,7010,49140100,0,0,0,0,1,0
1879.860778,7011,49154121,0,0,0,0,1,0
1857.463647,7012,49168144,0,0,0,0,1,0
1921.772156,7013,49182169,0,0,0,0,1,0
1876.310637,7014,49196196,0,0,0,0,1,0
1893.179287,7015,49210225,0,0,0,0,1,0
1737.992113,7016,49224256,0,0,0,0,1,0
1699.714355,7017,49238289,0,0,0,0,1,0
1664.1356,7018,49252324,0,0,0,0,1,0
1864.107232,7019,49266361,0,0,0,0,1,0
1914.327258,7020,49280400,0,0,0,0,1,0
1797.591946,7021,49294441,0,0,0,0,1,0
1886.653361,7022,49308484,0,0,0,0,1,0
1808.766943,7023,49322529,0,0,0,0,1,0
1711.579571,7024,49336576,0,0,0,0,1,0
1777.035926,7025,49350625,0,0,0,0,1,0
1739.588747,7026,49364676,0,0,0,0,1,0
1624.040278,7027,49378729,0,0,0,0,1,0
1602.158381,7028,49392784,0,0,0,0,1,0
1605.47731,7029,49406841,0,0,0,0,1,0
1609.662348,7030,49420900,0,0,0,0,1,0
1686.76337,7031,49434961,0,0,0,0,1,0
1711.070444,7032,49449024,0,0,0,0,1,0
1729.600686,7033,49463089,0,0,0,0,1,0
1587.92082,7034,49477156,0,0,0,0,1,0
1545.974647,7035,49491225,0,0,0,0,1,0
1619.971852,7036,49505296,0,0,0,0,1,0
1750.319786,7037,49519369,0,0,0,0,1,0
1733.409116,7038,49533444,0,0,0,0,1,0
1662.321284,7039,49547521,0,0,0,0,1,0
1608.516751,7040,49561600,0,0,0,0,1,0
1571.401517,7041,49575681,0,0,0,0,1,0
1539.659425,7042,49589764,0,0,0,0,1,0
1637.008461,7043,49603849,0,0,0,0,1,0
1555.105558,7044,49617936,0,0,0,0,1,0
1540.198462,7045,49632025,0,0,0,0,1,0
1533.222238,7046,49646116,0,0,0,0,1,0
1489.718204,7047,49660209,0,0,0,0,1,0
1580.223093,7048,49674304,0,0,0,0,1,0
1643.467117,7049,49688401,0,0,0,0,1,0
1577.284495,7050,49702500,0,0,0,0,1,0
1459.619673,7051,49716601,0,0,0,0,1,0
1514.805713,7052,49730704,0,0,0,0,1,0
1532.478216,7053,49744809,0,0,0,0,1,0
1555.100638,7054,49758916,0,0,0,0,1,0
1495.800075,7055,49773025,0,0,0,0,1,0
1425.379103,7056,49787136,0,0,0,0,1,0
1420.892497,7057,49801249,0,0,0,0,1,0
1449.817658,7058,49815364,0,0,0,0,1,0
1388.898042,7059,49829481,0,0,0,0,1,0
1531.999829,7060,49843600,0,0,0,0,1,0
1649.538806,7061,49857721,0,0,0,0,1,0
1650.991845,7062,49871844,0,0,0,0,1,0
1654.96089,7063,49885969,0,0,0,0,1,0
1615.419058,7064,49900096,0,0,0,0,1,0
1611.516467,7065,49914225,0,0,0,0,1,0
1637.162894,7066,49928356,0,0,0,0,1,0
1657.499826,7067,49942489,0,0,0,0,1,0
1614.600208,7068,49956624,0,0,0,0,1,0
1625.456351,7069,49970761,0,0,0,0,1,0
1666.403407,7070,49984900,0,0,0,0,1,0
1571.831559,7071,49999041,0,0,0,0,1,0
1614.52473,7072,50013184,0,0,0,0,1,0
1580.664333,7073,50027329,0,0,0,0,1,0
1530.778586,7074,50041476,0,0,0,0,1,0
1589.200705,7075,50055625,0,0,0,0,1,0
1671.263886,7076,50069776,0,0,0,0,1,0
1663.593925,7077,50083929,0,0,0,0,1,0
1750.505559,7078,50098084,0,0,0,0,1,0
1667.812264,7079,50112241,0,0,0,0,1,0
1712.132416,7080,50126400,0,0,0,0,1,0
1740.979448,7081,50140561,0,0,0,0,1,0
1680.619908,7082,50154724,0,0,0,0,1,0
1805.215602,7083,50168889,0,0,0,0,1,0
1917.720229,7084,50183056,0,0,0,0,1,0
1904.645707,7085,50197225,0,0,0,0,1,0
1865.898397,7086,50211396,0,0,0,0,1,0
1875.301111,7087,50225569,0,0,0,0,1,0
2063.475502,7088,50239744,0,0,0,0,1,0
2341.807643,7089,50253921,0,0,0,0,1,0
2155.754096,7090,50268100,0,0,0,0,1,0
2086.810902,7091,50282281,0,0,0,0,1,0
2124.36507,7092,50296464,0,0,0,0,1,0
2114.176965,7093,50310649,0,0,0,0,1,0
2137.747757,7094,50324836,0,0,0,0,1,0
2170.800997,7095,50339025,0,0,0,0,1,0
2298.873351,7096,50353216,0,0,0,0,1,0
2288.610295,7097,50367409,0,0,0,0,1,0
2249.35943,7098,50381604,0,0,0,0,1,0
2335.220734,7099,50395801,0,0,0,0,1,0
2374.41955,7100,50410000,0,0,0,0,1,0
2458.078269,7101,50424201,0,0,0,0,1,0
2540.902192,7102,50438404,0,0,0,0,1,0
2430.140156,7103,50452609,0,0,0,0,1,0
2462.214715,7104,50466816,0,0,0,0,1,0
2503.560055,7105,50481025,0,0,0,0,1,0
2445.385256,7106,50495236,0,0,0,0,1,0
2608.987378,7107,50509449,0,0,0,0,1,0
2661.537295,7108,50523664,0,0,0,0,1,0
2746.571606,7109,50537881,0,0,0,0,1,0
2706.708149,7110,50552100,0,0,0,0,1,0
2676.533017,7111,50566321,0,0,0,0,1,0
2572.74167,7112,50580544,0,0,0,0,1,0
2679.863203,7113,50594769,0,0,0,0,1,0
2672.808633,7114,50608996,0,0,0,0,1,0
2664.663743,7115,50623225,0,0,0,0,1,0
2807.77294,7116,50637456,0,0,0,0,1,0
2729.291122,7117,50651689,0,0,0,0,0,1
2786.160086,7118,50665924,0,0,0,0,0,1
2818.537076,7119,50680161,0,0,0,0,0,1
2897.331877,7120,50694400,0,0,0,0,0,1
2919.548147,7121,50708641,0,0,0,0,0,1
2957.114739,7122,50722884,0,0,0,0,0,1
3038.434479,7123,50737129,0,0,0,0,0,1
2835.737908,7124,50751376,0,0,0,0,0,1
2898.014631,7125,50765625,0,0,0,0,0,1
2914.259083,7126,50779876,0,0,0,0,0,1
3039.19953,7127,50794129,0,0,0,0,0,1
3018.959553,7128,50808384,0,0,0,0,0,1
3060.775502,7129,50822641,0,0,0,0,0,1
3002.603076,7130,50836900,0,0,0,0,0,1
3153.178061,7131,50851161,0,0,0,0,0,1
2962.45526,7132,50865424,0,0,0,0,0,1
3012.067009,7133,50879689,0,0,0,0,0,1
2964.790509,7134,50893956,0,0,0,0,0,1
3007.373031,7135,50908225,0,0,0,0,0,1
2960.516125,7136,50922496,0,0,0,0,0,1
2845.56707,7137,50936769,0,0,0,0,0,1
2956.55836,7138,50951044,0,0,0,0,0,1
2855.685955,7139,50965321,0,0,0,0,0,1
2833.743994,7140,50979600,0,0,0,0,0,1
2926.886301,7141,50993881,0,0,0,0,0,1
3025.038699,7142,51008164,0,0,0,0,0,1
3052.726525,7143,51022449,0,0,0,0,0,1
2946.225809,7144,51036736,0,0,0,0,0,1
2826.083537,7145,51051025,0,0,0,0,0,1
2918.010116,7146,51065316,0,0,0,0,0,1
2879.964758,7147,51079609,0,0,0,0,0,1
2873.784136,7148,51093904,0,0,0,0,0,1
2945.502217,7149,51108201,0,0,0,0,0,1
2863.935467,7150,51122500,0,0,0,0,0,1
2907.203621,7151,51136801,0,0,0,0,0,1
3011.79047,7152,51151104,0,0,0,0,0,1
2908.423661,7153,51165409,0,0,0,0,0,1
2856.761571,7154,51179716,0,0,0,0,0,1
2979.666626,7155,51194025,0,0,0,0,0,1
3057.030741,7156,51208336,0,0,0,0,0,1
2907.108248,7157,51222649,0,0,0,0,0,1
2964.133133,7158,51236964,0,0,0,0,0,1
2964.033809,7159,51251281,0,0,0,0,0,1
2935.18394,7160,51265600,0,0,0,0,0,1
2896.792238,7161,51279921,0,0,0,0,0,1
2933.777158,7162,51294244,0,0,0,0,0,1
2984.149803,7163,51308569,0,0,0,0,0,1
2993.451179,7164,51322896,0,0,0,0,0,1
2958.72788,7165,51337225,0,0,0,0,0,1
2906.292053,7166,51351556,0,0,0,0,0,1
3007.965466,7167,51365889,0,0,0,0,0,1
3002.595301,7168,51380224,0,0,0,0,0,1
2967.493029,7169,51394561,0,0,0,0,0,1
3018.586786,7170,51408900,0,0,0,0,0,1
2965.673958,7171,51423241,0,0,0,0,0,1
2920.729851,7172,51437584,0,0,0,0,0,1
2936.974802,7173,51451929,0,0,0,0,0,1
2896.273061,7174,51466276,0,0,0,0,0,1
2961.948577,7175,51480625,0,0,0,0,0,1
2871.015964,7176,51494976,0,0,0,0,0,1
2817.843866,7177,51509329,0,0,0,0,0,1
2939.358783,7178,51523684,0,0,0,0,0,1
3039.448939,7179,51538041,0,0,0,0,0,1
3100.443471,7180,51552400,0,0,0,0,0,1
3008.652535,7181,51566761,0,0,0,0,0,1
2887.625817,7182,51581124,0,0,0,0,0,1
2926.078892,7183,51595489,0,0,0,0,0,1
2915.860193,7184,51609856,0,0,0,0,0,1
2828.181723,7185,51624225,0,0,0,0,0,1
2835.232862,7186,51638596,0,0,0,0,0,1
2842.130594,7187,51652969,0,0,0,0,0,1
2756.5804,7188,51667344,0,0,0,0,0,1
2767.947979,7189,51681721,0,0,0,0,0,1
2825.092967,7190,51696100,0,0,0,0,0,1
2825.252056,7191,51710481,0,0,0,0,0,1
2781.836198,7192,51724864,0,0,0,0,0,1
2690.765286,7193,51739249,0,0,0,0,0,1
2731.545707,7194,51753636,0,0,0,0,0,1
2745.850958,7195,51768025,0,0,0,0,0,1
2786.063541,7196,51782416,0,0,0,0,0,1
2834.602864,7197,51796809,0,0,0,0,0,1
2791.875423,7198,51811204,0,0,0,0,0,1
2775.43402,7199,51825601,0,0,0,0,0,1
2868.780974,7200,51840000,0,0,0,0,0,1
2827.056722,7201,51854401,0,0,0,0,0,1
2858.449965,7202,51868804,0,0,0,0,0,1
2804.989913,7203,51883209,0,0,0,0,0,1
2810.744334,7204,51897616,0,0,0,0,0,1
2789.203584,7205,51912025,0,0,0,0,0,1
2747.500376,7206,51926436,0,0,0,0,0,1
2724.452129,7207,51940849,0,0,0,0,0,1
2761.417459,7208,51955264,0,0,0,0,0,1
2752.665077,7209,51969681,0,0,0,0,0,1
2806.777498,7210,51984100,0,0,0,0,0,1
2833.644314,7211,51998521,0,0,0,0,0,1
2788.277872,7212,52012944,0,0,0,0,0,1
2840.555169,7213,52027369,0,0,0,0,0,1
2991.823819,7214,52041796,0,0,0,0,0,1
2864.186098,7215,52056225,0,0,0,0,0,1
2826.844045,7216,52070656,0,0,0,0,0,1
2841.63244,7217,52085089,0,0,0,0,0,1
2757.566315,7218,52099524,0,0,0,0,0,1
2729.520862,7219,52113961,0,0,0,0,0,1
2882.66691,7220,52128400,0,0,0,0,0,1
2750.116927,7221,52142841,0,0,0,0,0,1
2684.618131,7222,52157284,0,0,0,0,0,1
2631.974364,7223,52171729,0,0,0,0,0,1
2699.229364,7224,52186176,0,0,0,0,0,1
2837.450617,7225,52200625,0,0,0,0,0,1
2648.784596,7226,52215076,0,0,0,0,0,1
2703.980306,7227,52229529,0,0,0,0,0,1
2644.18297,7228,52243984,0,0,0,0,0,1
2655.827949,7229,52258441,0,0,0,0,0,1
2605.423432,7230,52272900,0,0,0,0,0,1
2664.220946,7231,52287361,0,0,0,0,0,1
2815.985393,7232,52301824,0,0,0,0,0,1
2788.262312,7233,52316289,0,0,0,0,0,1
2652.60575,7234,52330756,0,0,0,0,0,1
2648.570441,7235,52345225,0,0,0,0,0,1
2514.407369,7236,52359696,0,0,0,0,0,1
2680.127968,7237,52374169,0,0,0,0,0,1
2688.405326,7238,52388644,0,0,0,0,0,1
2754.664955,7239,52403121,0,0,0,0,0,1
2713.047981,7240,52417600,0,0,0,0,0,1
2682.955267,7241,52432081,0,0,0,0,0,1
2624.392526,7242,52446564,0,0,0,0,0,1
2583.205148,7243,52461049,0,0,0,0,0,1
2548.226415,7244,52475536,0,0,0,0,0,1
2423.583513,7245,52490025,0,0,0,0,0,1
2458.773577,7246,52504516,0,0,0,0,0,1
2428.948343,7247,52519009,0,0,0,0,0,1
2414.67356,7248,52533504,0,0,0,0,0,1
2445.559384,7249,52548001,0,0,0,0,0,1
2516.159671,7250,52562500,0,0,0,0,0,1
2539.160683,7251,52577001,0,0,0,0,0,1
2396.298348,7252,52591504,0,0,0,0,0,1
2327.110215,7253,52606009,0,0,0,0,0,1
2396.710062,7254,52620516,0,0,0,0,0,1
2429.434333,7255,52635025,0,0,0,0,0,1
2401.427608,7256,52649536,0,0,0,0,0,1
2261.931082,7257,52664049,0,0,0,0,0,1
2392.882188,7258,52678564,0,0,0,0,0,1
2260.354606,7259,52693081,0,0,0,0,0,1
2551.106966,7260,52707600,0,0,0,0,0,1
2308.132157,7261,52722121,0,0,0,0,0,1
2327.272575,7262,52736644,0,0,0,0,0,1
2209.339297,7263,52751169,0,0,0,0,0,1
2165.103255,7264,52765696,0,0,0,0,0,1
2184.239221,7265,52780225,0,0,0,0,0,1
2231.342537,7266,52794756,0,0,0,0,0,1
2321.005418,7267,52809289,0,0,0,0,0,1
2213.656731,7268,52823824,0,0,0,0,0,1
2161.634078,7269,52838361,0,0,0,0,0,1
2158.379061,7270,52852900,0,0,0,0,0,1
2085.058439,7271,52867441,0,0,0,0,0,1
2172.180914,7272,52881984,0,0,0,0,0,1
2224.065634,7273,52896529,0,0,0,0,0,1
2209.700366,7274,52911076,0,0,0,0,0,1
2061.856541,7275,52925625,0,0,0,0,0,1
2053.062491,7276,52940176,0,0,0,0,0,1
2027.152209,7277,52954729,0,0,0,0,0,1
1989.110383,7278,52969284,0,0,0,0,0,1
2080.522601,7279,52983841,0,0,0,0,0,1
1924.233613,7280,52998400,0,0,0,0,0,1
1965.517013,7281,53012961,0,0,0,0,0,1
1929.162627,7282,53027524,0,0,0,0,0,1
1931.254635,7283,53042089,0,0,0,0,0,1
1937.261577,7284,53056656,0,0,0,0,0,1
1937.306689,7285,53071225,0,0,0,0,0,1
1846.910848,7286,53085796,0,0,0,0,0,1
1784.699539,7287,53100369,0,0,0,0,0,1
1767.120068,7288,53114944,0,0,0,0,0,1
1725.951068,7289,53129521,0,0,0,0,0,1
1761.05586,7290,53144100,0,0,0,0,0,1
1764.475226,7291,53158681,0,0,0,0,0,1
1692.019833,7292,53173264,0,0,0,0,0,1
1653.169303,7293,53187849,0,0,0,0,0,1
1643.377583,7294,53202436,0,0,0,0,0,1
1613.220183,7295,53217025,0,0,0,0,0,1
1648.73202,7296,53231616,0,0,0,0,0,1
1721.114456,7297,53246209,0,0,0,0,0,1
1634.253432,7298,53260804,0,0,0,0,0,1
1580.244737,7299,53275401,0,0,0,0,0,1
1639.004514,7300,53290000,0,0,0,0,0,1
1529.843027,7301,53304601,0,0,0,0,0,1
1589.071175,7302,53319204,0,0,0,0,0,1
1700.358726,7303,53333809,0,0,0,0,0,1
1698.154584,7304,53348416,0,0,0,0,0,1
1703.618491,7305,53363025,0,0,0,0,0,1
1802.504915,7306,53377636,0,0,0,0,0,1
1723.58494,7307,53392249,0,0,0,0,0,1
1744.819424,7308,53406864,0,0,0,0,0,1
1932.07531,7309,53421481,0,0,0,0,0,1
1821.983376,7310,53436100,0,0,0,0,0,1
1809.898571,7311,53450721,0,0,0,0,0,1
1816.432416,7312,53465344,0,0,0,0,0,1
1800.783076,7313,53479969,0,0,0,0,0,1
1846.141801,7314,53494596,0,0,0,0,0,1
1891.137297,7315,53509225,0,0,0,0,0,1
1800.756809,7316,53523856,0,0,0,0,0,1
1915.511872,7317,53538489,0,0,0,0,0,1
1833.972391,7318,53553124,0,0,0,0,0,1
1541.618114,7319,53567761,0,0,0,0,0,1
1616.630899,7320,53582400,0,0,0,0,0,1
1592.933371,7321,53597041,0,0,0,0,0,1
1507.410542,7322,53611684,0,0,0,0,0,1
1514.411754,7323,53626329,0,0,0,0,0,1
1465.814477,7324,53640976,0,0,0,0,0,1
1389.270639,7325,53655625,0,0,0,0,0,1
1481.242271,7326,53670276,0,0,0,0,0,1
1530.811187,7327,53684929,0,0,0,0,0,1
1494.074132,7328,53699584,0,0,0,0,0,1
1473.948109,7329,53714241,0,0,0,0,0,1
1421.120694,7330,53728900,0,0,0,0,0,1
1351.246095,7331,53743561,0,0,0,0,0,1
1475.509118,7332,53758224,0,0,0,0,0,1
1470.43217,7333,53772889,0,0,0,0,0,1
1375.175125,7334,53787556,0,0,0,0,0,1
1329.835343,7335,53802225,0,0,0,0,0,1
1356.152609,7336,53816896,0,0,0,0,0,1
1396.005853,7337,53831569,0,0,0,0,0,1
1495.226732,7338,53846244,0,0,0,0,0,1
1495.329967,7339,53860921,0,0,0,0,0,1
1413.927811,7340,53875600,0,0,0,0,0,1
1410.087888,7341,53890281,0,0,0,0,0,1
1359.237586,7342,53904964,0,0,0,0,0,1
1368.171403,7343,53919649,0,0,0,0,0,1
1537.863134,7344,53934336,0,0,0,0,0,1
1501.742589,7345,53949025,0,0,0,0,0,1
1445.19287,7346,53963716,0,0,0,0,0,1
1392.91591,7347,53978409,0,0,0,0,0,1
1367.733187,7348,53993104,0,0,0,0,0,1
1420.835151,7349,54007801,0,0,0,0,0,1
1479.515447,7350,54022500,0,0,0,0,0,1
1403.549366,7351,54037201,0,0,0,0,0,1
1441.489403,7352,54051904,0,0,0,0,0,1
1436.058161,7353,54066609,0,0,0,0,0,1
1421.274673,7354,54081316,0,0,0,0,0,1
1476.62718,7355,54096025,0,0,0,0,0,1
1606.307131,7356,54110736,0,0,0,0,0,1
1446.820599,7357,54125449,0,0,0,0,0,1
1390.146548,7358,54140164,0,0,0,0,0,1
1415.780791,7359,54154881,0,0,0,0,0,1
1465.34936,7360,54169600,0,0,0,0,0,1
1481.910689,7361,54184321,0,0,0,0,0,1
1449.457589,7362,54199044,0,0,0,0,0,1
1554.907526,7363,54213769,0,0,0,0,0,1
1548.462757,7364,54228496,0,0,0,0,0,1
1533.228932,7365,54243225,0,0,0,0,0,1
1579.153263,7366,54257956,0,0,0,0,0,1
1673.754372,7367,54272689,0,0,0,0,0,1
1750.313067,7368,54287424,0,0,0,0,0,1
1712.637028,7369,54302161,0,0,0,0,0,1
1703.162446,7370,54316900,0,0,0,0,0,1
1768.48874,7371,54331641,0,0,0,0,0,1
1799.580412,7372,54346384,0,0,0,0,0,1
1846.691794,7373,54361129,0,0,0,0,0,1
1856.468327,7374,54375876,0,0,0,0,0,1
1861.136748,7375,54390625,0,0,0,0,0,1
1883.283736,7376,54405376,0,0,0,0,0,1
1990.588425,7377,54420129,0,0,0,0,0,1
1974.387226,7378,54434884,0,0,0,0,0,1
2097.993028,7379,54449641,0,0,0,0,0,1
2108.444959,7380,54464400,0,0,0,0,0,1
2072.873554,7381,54479161,0,0,0,0,0,1
2123.169385,7382,54493924,0,0,0,0,0,1
2143.286627,7383,54508689,0,0,0,0,0,1
2162.024379,7384,54523456,0,0,0,0,0,1
2216.028411,7385,54538225,0,0,0,0,0,1
2199.942366,7386,54552996,0,0,0,0,0,1
2206.660978,7387,54567769,0,0,0,0,0,1
2256.965999,7388,54582544,0,0,0,0,0,1
2423.079546,7389,54597321,0,0,0,0,0,1
2457.569456,7390,54612100,0,0,0,0,0,1
2520.669374,7391,54626881,0,0,0,0,0,1
2553.145508,7392,54641664,0,0,0,0,0,1
2522.036047,7393,54656449,0,0,0,0,0,1
2527.767897,7394,54671236,0,0,0,0,0,1
2567.149989,7395,54686025,0,0,0,0,0,1
2563.598573,7396,54700816,0,0,0,0,0,1
2548.62384,7397,54715609,0,0,0,0,0,1
2676.395645,7398,54730404,0,0,0,0,0,1
2613.903054,7399,54745201,0,0,0,0,0,1
2744.899146,7400,54760000,0,0,0,0,0,1
2686.896166,7401,54774801,0,0,0,0,0,1
2678.013759,7402,54789604,0,0,0,0,0,1
2824.502892,7403,54804409,0,0,0,0,0,1
2814.721528,7404,54819216,0,0,0,0,0,1
2736.15357,7405,54834025,0,0,0,0,0,0
2712.311556,7406,54848836,0,0,0,0,0,0
2851.880756,7407,54863649,0,0,0,0,0,0
2798.791952,7408,54878464,0,0,0,0,0,0
2940.081598,7409,54893281,0,0,0,0,0,0
2819.463995,7410,54908100,0,0,0,0,0,0
2844.559375,7411,54922921,0,0,0,0,0,0
2743.80448,7412,54937744,0,0,0,0,0,0
2759.51005,7413,54952569,0,0,0,0,0,0
2891.141151,7414,54967396,0,0,0,0,0,0
3074.921043,7415,54982225,0,0,0,0,0,0
2932.980282,7416,54997056,0,0,0,0,0,0
2794.18608,7417,55011889,0,0,0,0,0,0
2808.238999,7418,55026724,0,0,0,0,0,0
2787.604164,7419,55041561,0,0,0,0,0,0
2813.14898,7420,55056400,0,0,0,0,0,0
2859.951966,7421,55071241,0,0,0,0,0,0
2830.168378,7422,55086084,0,0,0,0,0,0
2855.551422,7423,55100929,0,0,0,0,0,0
2816.89782,7424,55115776,0,0,0,0,0,0
2879.88447,7425,55130625,0,0,0,0,0,0
2868.531228,7426,55145476,0,0,0,0,0,0
2956.108306,7427,55160329,0,0,0,0,0,0
2859.638728,7428,55175184,0,0,0,0,0,0
2804.267139,7429,55190041,0,0,0,0,0,0
2791.581897,7430,55204900,0,0,0,0,0,0
2865.435209,7431,55219761,0,0,0,0,0,0
2931.043149,7432,55234624,0,0,0,0,0,0
2793.339982,7433,55249489,0,0,0,0,0,0
2785.876444,7434,55264356,0,0,0,0,0,0
2801.271861,7435,55279225,0,0,0,0,0,0
2875.030962,7436,55294096,0,0,0,0,0,0
2823.212097,7437,55308969,0,0,0,0,0,0
2912.398386,7438,55323844,0,0,0,0,0,0
2923.857061,7439,55338721,0,0,0,0,0,0
2888.600378,7440,55353600,0,0,0,0,0,0
2748.273526,7441,55368481,0,0,0,0,0,0
2833.353717,7442,55383364,0,0,0,0,0,0
2762.355314,7443,55398249,0,0,0,0,0,0
2815.585401,7444,55413136,0,0,0,0,0,0
2817.429958,7445,55428025,0,0,0,0,0,0
2914.115795,7446,55442916,0,0,0,0,0,0
2790.318295,7447,55457809,0,0,0,0,0,0
2753.421095,7448,55472704,0,0,0,0,0,0
2814.379978,7449,55487601,0,0,0,0,0,0
2796.18072,7450,55502500,0,0,0,0,0,0
2862.035752,7451,55517401,0,0,0,0,0,0
2788.599214,7452,55532304,0,0,0,0,0,0
2786.26849,7453,55547209,0,0,0,0,0,0
2875.930341,7454,55562116,0,0,0,0,0,0
2873.464949,7455,55577025,0,0,0,0,0,0
2869.018235,7456,55591936,0,0,0,0,0,0
2972.229156,7457,55606849,0,0,0,0,0,0
3083.072903,7458,55621764,0,0,0,0,0,0
2962.170721,7459,55636681,0,0,0,0,0,0
2904.813424,7460,55651600,0,0,0,0,0,0
2875.53653,7461,55666521,0,0,0,0,0,0
2972.383887,7462,55681444,0,0,0,0,0,0
2917.887926,7463,55696369,0,0,0,0,0,0
2887.964625,7464,55711296,0,0,0,0,0,0
2939.633931,7465,55726225,0,0,0,0,0,0
2876.92815,7466,55741156,0,0,0,0,0,0
2975.755192,7467,55756089,0,0,0,0,0,0
3039.122097,7468,55771024,0,0,0,0,0,0
3003.341159,7469,55785961,0,0,0,0,0,0
3120.240945,7470,55800900,0,0,0,0,0,0
3069.423347,7471,55815841,0,0,0,0,0,0
3046.440491,7472,55830784,0,0,0,0,0,0
3109.477177,7473,55845729,0,0,0,0,0,0
3142.577455,7474,55860676,0,0,0,0,0,0
3148.17377,7475,55875625,0,0,0,0,0,0
3037.718642,7476,55890576,0,0,0,0,0,0
2969.250174,7477,55905529,0,0,0,0,0,0
2935.369661,7478,55920484,0,0,0,0,0,0
3017.832375,7479,55935441,0,0,0,0,0,0
3064.266526,7480,55950400,0,0,0,0,0,0
3010.685869,7481,55965361,0,0,0,0,0,0
3044.188451,7482,55980324,0,0,0,0,0,0
3022.725485,7483,55995289,0,0,0,0,0,0
3029.470931,7484,56010256,0,0,0,0,0,0
3054.812827,7485,56025225,0,0,0,0,0,0
3190.168413,7486,56040196,0,0,0,0,0,0
3094.454753,7487,56055169,0,0,0,0,0,0
3016.286767,7488,56070144,0,0,0,0,0,0
3005.377762,7489,56085121,0,0,0,0,0,0
2955.215334,7490,56100100,0,0,0,0,0,0
3079.759198,7491,56115081,0,0,0,0,0,0
3079.348094,7492,56130064,0,0,0,0,0,0
3029.116523,7493,56145049,0,0,0,0,0,0
3023.895797,7494,56160036,0,0,0,0,0,0
