MB,t,tsq,Day of Week_1,Day of Week_2,Day of Week_3,Day of Week_4,Day of Week_5,Day of Week_6,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Lag8,Lag9,Lag10,Lag11,Lag12,Lag13,Lag14,Lag15
2795.710555,8402,70593604,0,0,1,0,0,0,2866.172603,3018.143997,2982.473537,2588.218643,2611.425682,2729.980525,2745.750193,2749.162103,2739.586247,2750.197145,2828.706224,2934.464158,2977.378557,3117.659968,3131.276531
2625.279669,8403,70610409,0,0,1,0,0,0,2795.710555,2866.172603,3018.143997,2982.473537,2588.218643,2611.425682,2729.980525,2745.750193,2749.162103,2739.586247,2750.197145,2828.706224,2934.464158,2977.378557,3117.659968
2402.527028,8404,70627216,0,0,1,0,0,0,2625.279669,2795.710555,2866.172603,3018.143997,2982.473537,2588.218643,2611.425682,2729.980525,2745.750193,2749.162103,2739.586247,2750.197145,2828.706224,2934.464158,2977.378557
2416.056998,8405,70644025,0,0,1,0,0,0,2402.527028,2625.279669,2795.710555,2866.172603,3018.143997,2982.473537,2588.218643,2611.425682,2729.980525,2745.750193,2749.162103,2739.586247,2750.197145,2828.706224,2934.464158
2495.208481,8406,70660836,0,0,1,0,0,0,2416.056998,2402.527028,2625.279669,2795.710555,2866.172603,3018.143997,2982.473537,2588.218643,2611.425682,2729.980525,2745.750193,2749.162103,2739.586247,2750.197145,2828.706224
2414.589963,8407,70677649,0,0,1,0,0,0,2495.208481,2416.056998,2402.527028,2625.279669,2795.710555,2866.172603,3018.143997,2982.473537,2588.218643,2611.425682,2729.980525,2745.750193,2749.162103,2739.586247,2750.197145
2414.15426,8408,70694464,0,0,1,0,0,0,2414.589963,2495.208481,2416.056998,2402.527028,2625.279669,2795.710555,2866.172603,3018.143997,2982.473537,2588.218643,2611.425682,2729.980525,2745.750193,2749.162103,2739.586247
2272.95341,8409,70711281,0,0,1,0,0,0,2414.15426,2414.589963,2495.208481,2416.056998,2402.527028,2625.279669,2795.710555,2866.172603,3018.143997,2982.473537,2588.218643,2611.425682,2729.980525,2745.750193,2749.162103
2226.337053,8410,70728100,0,0,1,0,0,0,2272.95341,2414.15426,2414.589963,2495.208481,2416.056998,2402.527028,2625.279669,2795.710555,2866.172603,3018.143997,2982.473537,2588.218643,2611.425682,2729.980525,2745.750193
2425.980776,8411,70744921,0,0,1,0,0,0,2226.337053,2272.95341,2414.15426,2414.589963,2495.208481,2416.056998,2402.527028,2625.279669,2795.710555,2866.172603,3018.143997,2982.473537,2588.218643,2611.425682,2729.980525
2293.194576,8412,70761744,0,0,1,0,0,0,2425.980776,2226.337053,2272.95341,2414.15426,2414.589963,2495.208481,2416.056998,2402.527028,2625.279669,2795.710555,2866.172603,3018.143997,2982.473537,2588.218643,2611.425682
2184.934072,8413,70778569,0,0,1,0,0,0,2293.194576,2425.980776,2226.337053,2272.95341,2414.15426,2414.589963,2495.208481,2416.056998,2402.527028,2625.279669,2795.710555,2866.172603,3018.143997,2982.473537,2588.218643
2087.411789,8414,70795396,0,0,1,0,0,0,2184.934072,2293.194576,2425.980776,2226.337053,2272.95341,2414.15426,2414.589963,2495.208481,2416.056998,2402.527028,2625.279669,2795.710555,2866.172603,3018.143997,2982.473537
2086.011973,8415,70812225,0,0,1,0,0,0,2087.411789,2184.934072,2293.194576,2425.980776,2226.337053,2272.95341,2414.15426,2414.589963,2495.208481,2416.056998,2402.527028,2625.279669,2795.710555,2866.172603,3018.143997
2248.0347,8416,70829056,0,0,1,0,0,0,2086.011973,2087.411789,2184.934072,2293.194576,2425.980776,2226.337053,2272.95341,2414.15426,2414.589963,2495.208481,2416.056998,2402.527028,2625.279669,2795.710555,2866.172603
2281.669352,8417,70845889,0,0,1,0,0,0,2248.0347,2086.011973,2087.411789,2184.934072,2293.194576,2425.980776,2226.337053,2272.95341,2414.15426,2414.589963,2495.208481,2416.056998,2402.527028,2625.279669,2795.710555
2016.963082,8418,70862724,0,0,1,0,0,0,2281.669352,2248.0347,2086.011973,2087.411789,2184.934072,2293.194576,2425.980776,2226.337053,2272.95341,2414.15426,2414.589963,2495.208481,2416.056998,2402.527028,2625.279669
1907.592115,8419,70879561,0,0,1,0,0,0,2016.963082,2281.669352,2248.0347,2086.011973,2087.411789,2184.934072,2293.194576,2425.980776,2226.337053,2272.95341,2414.15426,2414.589963,2495.208481,2416.056998,2402.527028
1916.171093,8420,70896400,0,0,1,0,0,0,1907.592115,2016.963082,2281.669352,2248.0347,2086.011973,2087.411789,2184.934072,2293.194576,2425.980776,2226.337053,2272.95341,2414.15426,2414.589963,2495.208481,2416.056998
1857.82911,8421,70913241,0,0,1,0,0,0,1916.171093,1907.592115,2016.963082,2281.669352,2248.0347,2086.011973,2087.411789,2184.934072,2293.194576,2425.980776,2226.337053,2272.95341,2414.15426,2414.589963,2495.208481
1862.444695,8422,70930084,0,0,1,0,0,0,1857.82911,1916.171093,1907.592115,2016.963082,2281.669352,2248.0347,2086.011973,2087.411789,2184.934072,2293.194576,2425.980776,2226.337053,2272.95341,2414.15426,2414.589963
2050.412161,8423,70946929,0,0,1,0,0,0,1862.444695,1857.82911,1916.171093,1907.592115,2016.963082,2281.669352,2248.0347,2086.011973,2087.411789,2184.934072,2293.194576,2425.980776,2226.337053,2272.95341,2414.15426
1938.652132,8424,70963776,0,0,1,0,0,0,2050.412161,1862.444695,1857.82911,1916.171093,1907.592115,2016.963082,2281.669352,2248.0347,2086.011973,2087.411789,2184.934072,2293.194576,2425.980776,2226.337053,2272.95341
1918.468392,8425,70980625,0,0,1,0,0,0,1938.652132,2050.412161,1862.444695,1857.82911,1916.171093,1907.592115,2016.963082,2281.669352,2248.0347,2086.011973,2087.411789,2184.934072,2293.194576,2425.980776,2226.337053
1867.943553,8426,70997476,0,0,1,0,0,0,1918.468392,1938.652132,2050.412161,1862.444695,1857.82911,1916.171093,1907.592115,2016.963082,2281.669352,2248.0347,2086.011973,2087.411789,2184.934072,2293.194576,2425.980776
1836.144209,8427,71014329,0,0,1,0,0,0,1867.943553,1918.468392,1938.652132,2050.412161,1862.444695,1857.82911,1916.171093,1907.592115,2016.963082,2281.669352,2248.0347,2086.011973,2087.411789,2184.934072,2293.194576
1901.195508,8428,71031184,0,0,1,0,0,0,1836.144209,1867.943553,1918.468392,1938.652132,2050.412161,1862.444695,1857.82911,1916.171093,1907.592115,2016.963082,2281.669352,2248.0347,2086.011973,2087.411789,2184.934072
1894.376211,8429,71048041,0,0,1,0,0,0,1901.195508,1836.144209,1867.943553,1918.468392,1938.652132,2050.412161,1862.444695,1857.82911,1916.171093,1907.592115,2016.963082,2281.669352,2248.0347,2086.011973,2087.411789
1943.567529,8430,71064900,0,0,1,0,0,0,1894.376211,1901.195508,1836.144209,1867.943553,1918.468392,1938.652132,2050.412161,1862.444695,1857.82911,1916.171093,1907.592115,2016.963082,2281.669352,2248.0347,2086.011973
1845.347978,8431,71081761,0,0,1,0,0,0,1943.567529,1894.376211,1901.195508,1836.144209,1867.943553,1918.468392,1938.652132,2050.412161,1862.444695,1857.82911,1916.171093,1907.592115,2016.963082,2281.669352,2248.0347
1809.437131,8432,71098624,0,0,1,0,0,0,1845.347978,1943.567529,1894.376211,1901.195508,1836.144209,1867.943553,1918.468392,1938.652132,2050.412161,1862.444695,1857.82911,1916.171093,1907.592115,2016.963082,2281.669352
1775.310838,8433,71115489,0,0,1,0,0,0,1809.437131,1845.347978,1943.567529,1894.376211,1901.195508,1836.144209,1867.943553,1918.468392,1938.652132,2050.412161,1862.444695,1857.82911,1916.171093,1907.592115,2016.963082
1740.270665,8434,71132356,0,0,1,0,0,0,1775.310838,1809.437131,1845.347978,1943.567529,1894.376211,1901.195508,1836.144209,1867.943553,1918.468392,1938.652132,2050.412161,1862.444695,1857.82911,1916.171093,1907.592115
1991.948709,8435,71149225,0,0,1,0,0,0,1740.270665,1775.310838,1809.437131,1845.347978,1943.567529,1894.376211,1901.195508,1836.144209,1867.943553,1918.468392,1938.652132,2050.412161,1862.444695,1857.82911,1916.171093
1854.960303,8436,71166096,0,0,1,0,0,0,1991.948709,1740.270665,1775.310838,1809.437131,1845.347978,1943.567529,1894.376211,1901.195508,1836.144209,1867.943553,1918.468392,1938.652132,2050.412161,1862.444695,1857.82911
1879.806172,8437,71182969,0,0,1,0,0,0,1854.960303,1991.948709,1740.270665,1775.310838,1809.437131,1845.347978,1943.567529,1894.376211,1901.195508,1836.144209,1867.943553,1918.468392,1938.652132,2050.412161,1862.444695
1905.065678,8438,71199844,0,0,1,0,0,0,1879.806172,1854.960303,1991.948709,1740.270665,1775.310838,1809.437131,1845.347978,1943.567529,1894.376211,1901.195508,1836.144209,1867.943553,1918.468392,1938.652132,2050.412161
1869.716467,8439,71216721,0,0,1,0,0,0,1905.065678,1879.806172,1854.960303,1991.948709,1740.270665,1775.310838,1809.437131,1845.347978,1943.567529,1894.376211,1901.195508,1836.144209,1867.943553,1918.468392,1938.652132
1848.739118,8440,71233600,0,0,1,0,0,0,1869.716467,1905.065678,1879.806172,1854.960303,1991.948709,1740.270665,1775.310838,1809.437131,1845.347978,1943.567529,1894.376211,1901.195508,1836.144209,1867.943553,1918.468392
1852.620965,8441,71250481,0,0,1,0,0,0,1848.739118,1869.716467,1905.065678,1879.806172,1854.960303,1991.948709,1740.270665,1775.310838,1809.437131,1845.347978,1943.567529,1894.376211,1901.195508,1836.144209,1867.943553
1798.479603,8442,71267364,0,0,1,0,0,0,1852.620965,1848.739118,1869.716467,1905.065678,1879.806172,1854.960303,1991.948709,1740.270665,1775.310838,1809.437131,1845.347978,1943.567529,1894.376211,1901.195508,1836.144209
1694.480147,8443,71284249,0,0,1,0,0,0,1798.479603,1852.620965,1848.739118,1869.716467,1905.065678,1879.806172,1854.960303,1991.948709,1740.270665,1775.310838,1809.437131,1845.347978,1943.567529,1894.376211,1901.195508
1680.466564,8444,71301136,0,0,1,0,0,0,1694.480147,1798.479603,1852.620965,1848.739118,1869.716467,1905.065678,1879.806172,1854.960303,1991.948709,1740.270665,1775.310838,1809.437131,1845.347978,1943.567529,1894.376211
1678.216396,8445,71318025,0,0,1,0,0,0,1680.466564,1694.480147,1798.479603,1852.620965,1848.739118,1869.716467,1905.065678,1879.806172,1854.960303,1991.948709,1740.270665,1775.310838,1809.437131,1845.347978,1943.567529
1690.232247,8446,71334916,0,0,1,0,0,0,1678.216396,1680.466564,1694.480147,1798.479603,1852.620965,1848.739118,1869.716467,1905.065678,1879.806172,1854.960303,1991.948709,1740.270665,1775.310838,1809.437131,1845.347978
1883.836063,8447,71351809,0,0,1,0,0,0,1690.232247,1678.216396,1680.466564,1694.480147,1798.479603,1852.620965,1848.739118,1869.716467,1905.065678,1879.806172,1854.960303,1991.948709,1740.270665,1775.310838,1809.437131
1829.916529,8448,71368704,0,0,1,0,0,0,1883.836063,1690.232247,1678.216396,1680.466564,1694.480147,1798.479603,1852.620965,1848.739118,1869.716467,1905.065678,1879.806172,1854.960303,1991.948709,1740.270665,1775.310838
1819.842966,8449,71385601,0,0,1,0,0,0,1829.916529,1883.836063,1690.232247,1678.216396,1680.466564,1694.480147,1798.479603,1852.620965,1848.739118,1869.716467,1905.065678,1879.806172,1854.960303,1991.948709,1740.270665
1743.542853,8450,71402500,0,0,1,0,0,0,1819.842966,1829.916529,1883.836063,1690.232247,1678.216396,1680.466564,1694.480147,1798.479603,1852.620965,1848.739118,1869.716467,1905.065678,1879.806172,1854.960303,1991.948709
1607.28984,8451,71419401,0,0,1,0,0,0,1743.542853,1819.842966,1829.916529,1883.836063,1690.232247,1678.216396,1680.466564,1694.480147,1798.479603,1852.620965,1848.739118,1869.716467,1905.065678,1879.806172,1854.960303
1618.906414,8452,71436304,0,0,1,0,0,0,1607.28984,1743.542853,1819.842966,1829.916529,1883.836063,1690.232247,1678.216396,1680.466564,1694.480147,1798.479603,1852.620965,1848.739118,1869.716467,1905.065678,1879.806172
1753.438156,8453,71453209,0,0,1,0,0,0,1618.906414,1607.28984,1743.542853,1819.842966,1829.916529,1883.836063,1690.232247,1678.216396,1680.466564,1694.480147,1798.479603,1852.620965,1848.739118,1869.716467,1905.065678
1663.645799,8454,71470116,0,0,1,0,0,0,1753.438156,1618.906414,1607.28984,1743.542853,1819.842966,1829.916529,1883.836063,1690.232247,1678.216396,1680.466564,1694.480147,1798.479603,1852.620965,1848.739118,1869.716467
1570.884875,8455,71487025,0,0,1,0,0,0,1663.645799,1753.438156,1618.906414,1607.28984,1743.542853,1819.842966,1829.916529,1883.836063,1690.232247,1678.216396,1680.466564,1694.480147,1798.479603,1852.620965,1848.739118
1541.597646,8456,71503936,0,0,1,0,0,0,1570.884875,1663.645799,1753.438156,1618.906414,1607.28984,1743.542853,1819.842966,1829.916529,1883.836063,1690.232247,1678.216396,1680.466564,1694.480147,1798.479603,1852.620965
1506.747163,8457,71520849,0,0,1,0,0,0,1541.597646,1570.884875,1663.645799,1753.438156,1618.906414,1607.28984,1743.542853,1819.842966,1829.916529,1883.836063,1690.232247,1678.216396,1680.466564,1694.480147,1798.479603
1619.170421,8458,71537764,0,0,1,0,0,0,1506.747163,1541.597646,1570.884875,1663.645799,1753.438156,1618.906414,1607.28984,1743.542853,1819.842966,1829.916529,1883.836063,1690.232247,1678.216396,1680.466564,1694.480147
1663.518444,8459,71554681,0,0,1,0,0,0,1619.170421,1506.747163,1541.597646,1570.884875,1663.645799,1753.438156,1618.906414,1607.28984,1743.542853,1819.842966,1829.916529,1883.836063,1690.232247,1678.216396,1680.466564
1617.770402,8460,71571600,0,0,1,0,0,0,1663.518444,1619.170421,1506.747163,1541.597646,1570.884875,1663.645799,1753.438156,1618.906414,1607.28984,1743.542853,1819.842966,1829.916529,1883.836063,1690.232247,1678.216396
1702.465358,8461,71588521,0,0,1,0,0,0,1617.770402,1663.518444,1619.170421,1506.747163,1541.597646,1570.884875,1663.645799,1753.438156,1618.906414,1607.28984,1743.542853,1819.842966,1829.916529,1883.836063,1690.232247
1588.527278,8462,71605444,0,0,1,0,0,0,1702.465358,1617.770402,1663.518444,1619.170421,1506.747163,1541.597646,1570.884875,1663.645799,1753.438156,1618.906414,1607.28984,1743.542853,1819.842966,1829.916529,1883.836063
1525.514344,8463,71622369,0,0,1,0,0,0,1588.527278,1702.465358,1617.770402,1663.518444,1619.170421,1506.747163,1541.597646,1570.884875,1663.645799,1753.438156,1618.906414,1607.28984,1743.542853,1819.842966,1829.916529
1538.640983,8464,71639296,0,0,1,0,0,0,1525.514344,1588.527278,1702.465358,1617.770402,1663.518444,1619.170421,1506.747163,1541.597646,1570.884875,1663.645799,1753.438156,1618.906414,1607.28984,1743.542853,1819.842966
1503.138186,8465,71656225,0,0,1,0,0,0,1538.640983,1525.514344,1588.527278,1702.465358,1617.770402,1663.518444,1619.170421,1506.747163,1541.597646,1570.884875,1663.645799,1753.438156,1618.906414,1607.28984,1743.542853
1563.690697,8466,71673156,0,0,1,0,0,0,1503.138186,1538.640983,1525.514344,1588.527278,1702.465358,1617.770402,1663.518444,1619.170421,1506.747163,1541.597646,1570.884875,1663.645799,1753.438156,1618.906414,1607.28984
1508.496629,8467,71690089,0,0,1,0,0,0,1563.690697,1503.138186,1538.640983,1525.514344,1588.527278,1702.465358,1617.770402,1663.518444,1619.170421,1506.747163,1541.597646,1570.884875,1663.645799,1753.438156,1618.906414
1481.644073,8468,71707024,0,0,1,0,0,0,1508.496629,1563.690697,1503.138186,1538.640983,1525.514344,1588.527278,1702.465358,1617.770402,1663.518444,1619.170421,1506.747163,1541.597646,1570.884875,1663.645799,1753.438156
1481.866234,8469,71723961,0,0,1,0,0,0,1481.644073,1508.496629,1563.690697,1503.138186,1538.640983,1525.514344,1588.527278,1702.465358,1617.770402,1663.518444,1619.170421,1506.747163,1541.597646,1570.884875,1663.645799
1877.028511,8470,71740900,0,0,1,0,0,0,1481.866234,1481.644073,1508.496629,1563.690697,1503.138186,1538.640983,1525.514344,1588.527278,1702.465358,1617.770402,1663.518444,1619.170421,1506.747163,1541.597646,1570.884875
1870.623277,8471,71757841,0,0,1,0,0,0,1877.028511,1481.866234,1481.644073,1508.496629,1563.690697,1503.138186,1538.640983,1525.514344,1588.527278,1702.465358,1617.770402,1663.518444,1619.170421,1506.747163,1541.597646
1710.084797,8472,71774784,0,0,1,0,0,0,1870.623277,1877.028511,1481.866234,1481.644073,1508.496629,1563.690697,1503.138186,1538.640983,1525.514344,1588.527278,1702.465358,1617.770402,1663.518444,1619.170421,1506.747163
1711.021747,8473,71791729,0,0,1,0,0,0,1710.084797,1870.623277,1877.028511,1481.866234,1481.644073,1508.496629,1563.690697,1503.138186,1538.640983,1525.514344,1588.527278,1702.465358,1617.770402,1663.518444,1619.170421
1639.127739,8474,71808676,0,0,1,0,0,0,1711.021747,1710.084797,1870.623277,1877.028511,1481.866234,1481.644073,1508.496629,1563.690697,1503.138186,1538.640983,1525.514344,1588.527278,1702.465358,1617.770402,1663.518444
1686.519568,8475,71825625,0,0,1,0,0,0,1639.127739,1711.021747,1710.084797,1870.623277,1877.028511,1481.866234,1481.644073,1508.496629,1563.690697,1503.138186,1538.640983,1525.514344,1588.527278,1702.465358,1617.770402
1832.956049,8476,71842576,0,0,1,0,0,0,1686.519568,1639.127739,1711.021747,1710.084797,1870.623277,1877.028511,1481.866234,1481.644073,1508.496629,1563.690697,1503.138186,1538.640983,1525.514344,1588.527278,1702.465358
1901.72676,8477,71859529,0,0,1,0,0,0,1832.956049,1686.519568,1639.127739,1711.021747,1710.084797,1870.623277,1877.028511,1481.866234,1481.644073,1508.496629,1563.690697,1503.138186,1538.640983,1525.514344,1588.527278
1929.750062,8478,71876484,0,0,1,0,0,0,1901.72676,1832.956049,1686.519568,1639.127739,1711.021747,1710.084797,1870.623277,1877.028511,1481.866234,1481.644073,1508.496629,1563.690697,1503.138186,1538.640983,1525.514344
1920.347228,8479,71893441,0,0,1,0,0,0,1929.750062,1901.72676,1832.956049,1686.519568,1639.127739,1711.021747,1710.084797,1870.623277,1877.028511,1481.866234,1481.644073,1508.496629,1563.690697,1503.138186,1538.640983
2116.631591,8480,71910400,0,0,1,0,0,0,1920.347228,1929.750062,1901.72676,1832.956049,1686.519568,1639.127739,1711.021747,1710.084797,1870.623277,1877.028511,1481.866234,1481.644073,1508.496629,1563.690697,1503.138186
2256.44203,8481,71927361,0,0,1,0,0,0,2116.631591,1920.347228,1929.750062,1901.72676,1832.956049,1686.519568,1639.127739,1711.021747,1710.084797,1870.623277,1877.028511,1481.866234,1481.644073,1508.496629,1563.690697
2339.771107,8482,71944324,0,0,1,0,0,0,2256.44203,2116.631591,1920.347228,1929.750062,1901.72676,1832.956049,1686.519568,1639.127739,1711.021747,1710.084797,1870.623277,1877.028511,1481.866234,1481.644073,1508.496629
2283.108513,8483,71961289,0,0,1,0,0,0,2339.771107,2256.44203,2116.631591,1920.347228,1929.750062,1901.72676,1832.956049,1686.519568,1639.127739,1711.021747,1710.084797,1870.623277,1877.028511,1481.866234,1481.644073
2344.830653,8484,71978256,0,0,1,0,0,0,2283.108513,2339.771107,2256.44203,2116.631591,1920.347228,1929.750062,1901.72676,1832.956049,1686.519568,1639.127739,1711.021747,1710.084797,1870.623277,1877.028511,1481.866234
2428.022569,8485,71995225,0,0,1,0,0,0,2344.830653,2283.108513,2339.771107,2256.44203,2116.631591,1920.347228,1929.750062,1901.72676,1832.956049,1686.519568,1639.127739,1711.021747,1710.084797,1870.623277,1877.028511
2414.358978,8486,72012196,0,0,1,0,0,0,2428.022569,2344.830653,2283.108513,2339.771107,2256.44203,2116.631591,1920.347228,1929.750062,1901.72676,1832.956049,1686.519568,1639.127739,1711.021747,1710.084797,1870.623277
2565.406444,8487,72029169,0,0,1,0,0,0,2414.358978,2428.022569,2344.830653,2283.108513,2339.771107,2256.44203,2116.631591,1920.347228,1929.750062,1901.72676,1832.956049,1686.519568,1639.127739,1711.021747,1710.084797
2825.370768,8488,72046144,0,0,1,0,0,0,2565.406444,2414.358978,2428.022569,2344.830653,2283.108513,2339.771107,2256.44203,2116.631591,1920.347228,1929.750062,1901.72676,1832.956049,1686.519568,1639.127739,1711.021747
2899.887387,8489,72063121,0,0,1,0,0,0,2825.370768,2565.406444,2414.358978,2428.022569,2344.830653,2283.108513,2339.771107,2256.44203,2116.631591,1920.347228,1929.750062,1901.72676,1832.956049,1686.519568,1639.127739
2924.805098,8490,72080100,0,0,1,0,0,0,2899.887387,2825.370768,2565.406444,2414.358978,2428.022569,2344.830653,2283.108513,2339.771107,2256.44203,2116.631591,1920.347228,1929.750062,1901.72676,1832.956049,1686.519568
3056.882963,8491,72097081,0,0,1,0,0,0,2924.805098,2899.887387,2825.370768,2565.406444,2414.358978,2428.022569,2344.830653,2283.108513,2339.771107,2256.44203,2116.631591,1920.347228,1929.750062,1901.72676,1832.956049
3342.393289,8492,72114064,0,0,1,0,0,0,3056.882963,2924.805098,2899.887387,2825.370768,2565.406444,2414.358978,2428.022569,2344.830653,2283.108513,2339.771107,2256.44203,2116.631591,1920.347228,1929.750062,1901.72676
3405.039172,8493,72131049,0,0,1,0,0,0,3342.393289,3056.882963,2924.805098,2899.887387,2825.370768,2565.406444,2414.358978,2428.022569,2344.830653,2283.108513,2339.771107,2256.44203,2116.631591,1920.347228,1929.750062
3927.761781,8494,72148036,0,0,1,0,0,0,3405.039172,3342.393289,3056.882963,2924.805098,2899.887387,2825.370768,2565.406444,2414.358978,2428.022569,2344.830653,2283.108513,2339.771107,2256.44203,2116.631591,1920.347228
3803.782768,8495,72165025,0,0,1,0,0,0,3927.761781,3405.039172,3342.393289,3056.882963,2924.805098,2899.887387,2825.370768,2565.406444,2414.358978,2428.022569,2344.830653,2283.108513,2339.771107,2256.44203,2116.631591
3976.165527,8496,72182016,0,0,1,0,0,0,3803.782768,3927.761781,3405.039172,3342.393289,3056.882963,2924.805098,2899.887387,2825.370768,2565.406444,2414.358978,2428.022569,2344.830653,2283.108513,2339.771107,2256.44203
4113.194405,8497,72199009,0,0,1,0,0,0,3976.165527,3803.782768,3927.761781,3405.039172,3342.393289,3056.882963,2924.805098,2899.887387,2825.370768,2565.406444,2414.358978,2428.022569,2344.830653,2283.108513,2339.771107
4250.666523,8498,72216004,0,0,1,0,0,0,4113.194405,3976.165527,3803.782768,3927.761781,3405.039172,3342.393289,3056.882963,2924.805098,2899.887387,2825.370768,2565.406444,2414.358978,2428.022569,2344.830653,2283.108513
4672.720985,8499,72233001,0,0,1,0,0,0,4250.666523,4113.194405,3976.165527,3803.782768,3927.761781,3405.039172,3342.393289,3056.882963,2924.805098,2899.887387,2825.370768,2565.406444,2414.358978,2428.022569,2344.830653
4711.531422,8500,72250000,0,0,1,0,0,0,4672.720985,4250.666523,4113.194405,3976.165527,3803.782768,3927.761781,3405.039172,3342.393289,3056.882963,2924.805098,2899.887387,2825.370768,2565.406444,2414.358978,2428.022569
4626.901271,8501,72267001,0,0,1,0,0,0,4711.531422,4672.720985,4250.666523,4113.194405,3976.165527,3803.782768,3927.761781,3405.039172,3342.393289,3056.882963,2924.805098,2899.887387,2825.370768,2565.406444,2414.358978
4846.735221,8502,72284004,0,0,1,0,0,0,4626.901271,4711.531422,4672.720985,4250.666523,4113.194405,3976.165527,3803.782768,3927.761781,3405.039172,3342.393289,3056.882963,2924.805098,2899.887387,2825.370768,2565.406444
4928.429441,8503,72301009,0,0,1,0,0,0,4846.735221,4626.901271,4711.531422,4672.720985,4250.666523,4113.194405,3976.165527,3803.782768,3927.761781,3405.039172,3342.393289,3056.882963,2924.805098,2899.887387,2825.370768
5409.43573,8504,72318016,0,0,1,0,0,0,4928.429441,4846.735221,4626.901271,4711.531422,4672.720985,4250.666523,4113.194405,3976.165527,3803.782768,3927.761781,3405.039172,3342.393289,3056.882963,2924.805098,2899.887387
5534.953895,8505,72335025,0,0,1,0,0,0,5409.43573,4928.429441,4846.735221,4626.901271,4711.531422,4672.720985,4250.666523,4113.194405,3976.165527,3803.782768,3927.761781,3405.039172,3342.393289,3056.882963,2924.805098
5706.575705,8506,72352036,0,0,1,0,0,0,5534.953895,5409.43573,4928.429441,4846.735221,4626.901271,4711.531422,4672.720985,4250.666523,4113.194405,3976.165527,3803.782768,3927.761781,3405.039172,3342.393289,3056.882963
5982.836839,8507,72369049,0,0,1,0,0,0,5706.575705,5534.953895,5409.43573,4928.429441,4846.735221,4626.901271,4711.531422,4672.720985,4250.666523,4113.194405,3976.165527,3803.782768,3927.761781,3405.039172,3342.393289
6307.971909,8508,72386064,0,0,1,0,0,0,5982.836839,5706.575705,5534.953895,5409.43573,4928.429441,4846.735221,4626.901271,4711.531422,4672.720985,4250.666523,4113.194405,3976.165527,3803.782768,3927.761781,3405.039172
6504.475512,8509,72403081,0,0,1,0,0,0,6307.971909,5982.836839,5706.575705,5534.953895,5409.43573,4928.429441,4846.735221,4626.901271,4711.531422,4672.720985,4250.666523,4113.194405,3976.165527,3803.782768,3927.761781
6466.003883,8510,72420100,0,0,1,0,0,0,6504.475512,6307.971909,5982.836839,5706.575705,5534.953895,5409.43573,4928.429441,4846.735221,4626.901271,4711.531422,4672.720985,4250.666523,4113.194405,3976.165527,3803.782768
6397.251081,8511,72437121,0,0,1,0,0,0,6466.003883,6504.475512,6307.971909,5982.836839,5706.575705,5534.953895,5409.43573,4928.429441,4846.735221,4626.901271,4711.531422,4672.720985,4250.666523,4113.194405,3976.165527
6509.473735,8512,72454144,0,0,1,0,0,0,6397.251081,6466.003883,6504.475512,6307.971909,5982.836839,5706.575705,5534.953895,5409.43573,4928.429441,4846.735221,4626.901271,4711.531422,4672.720985,4250.666523,4113.194405
6676.2944,8513,72471169,0,0,1,0,0,0,6509.473735,6397.251081,6466.003883,6504.475512,6307.971909,5982.836839,5706.575705,5534.953895,5409.43573,4928.429441,4846.735221,4626.901271,4711.531422,4672.720985,4250.666523
6609.038155,8514,72488196,0,0,1,0,0,0,6676.2944,6509.473735,6397.251081,6466.003883,6504.475512,6307.971909,5982.836839,5706.575705,5534.953895,5409.43573,4928.429441,4846.735221,4626.901271,4711.531422,4672.720985
6868.057721,8515,72505225,0,0,1,0,0,0,6609.038155,6676.2944,6509.473735,6397.251081,6466.003883,6504.475512,6307.971909,5982.836839,5706.575705,5534.953895,5409.43573,4928.429441,4846.735221,4626.901271,4711.531422
6752.208583,8516,72522256,0,0,1,0,0,0,6868.057721,6609.038155,6676.2944,6509.473735,6397.251081,6466.003883,6504.475512,6307.971909,5982.836839,5706.575705,5534.953895,5409.43573,4928.429441,4846.735221,4626.901271
6992.0294,8517,72539289,0,0,1,0,0,0,6752.208583,6868.057721,6609.038155,6676.2944,6509.473735,6397.251081,6466.003883,6504.475512,6307.971909,5982.836839,5706.575705,5534.953895,5409.43573,4928.429441,4846.735221
6777.119609,8518,72556324,0,0,1,0,0,0,6992.0294,6752.208583,6868.057721,6609.038155,6676.2944,6509.473735,6397.251081,6466.003883,6504.475512,6307.971909,5982.836839,5706.575705,5534.953895,5409.43573,4928.429441
6835.063986,8519,72573361,0,0,1,0,0,0,6777.119609,6992.0294,6752.208583,6868.057721,6609.038155,6676.2944,6509.473735,6397.251081,6466.003883,6504.475512,6307.971909,5982.836839,5706.575705,5534.953895,5409.43573
7172.917628,8520,72590400,0,0,1,0,0,0,6835.063986,6777.119609,6992.0294,6752.208583,6868.057721,6609.038155,6676.2944,6509.473735,6397.251081,6466.003883,6504.475512,6307.971909,5982.836839,5706.575705,5534.953895
7418.136622,8521,72607441,0,0,1,0,0,0,7172.917628,6835.063986,6777.119609,6992.0294,6752.208583,6868.057721,6609.038155,6676.2944,6509.473735,6397.251081,6466.003883,6504.475512,6307.971909,5982.836839,5706.575705
